Rank,Country,Export,Import,Total Trade,Trade Balance
"39.","UNSPECIFIED","1,467.74","7,151.87","8,619.61","-5,684.13"
"40.","NEPAL","6,063.48","2,527.26","8,590.74","3,536.22"
"41.","CHILE","1,004.44","7,419.40","8,423.84","-6,414.96"
"42.","OMAN","3,773.58","4,563.84","8,337.43","-790.26"
"43.","NORWAY","1,063.08","6,544.45","7,607.53","-5,481.36"
"44.","VIETNAM SOC REP","6,451.28","698.07","7,149.35","5,753.21"
"45.","MEXICO","2,382.05","4,765.43","7,147.48","-2,383.38"
"46.","KENYA","6,356.09","348.30","6,704.39","6,007.80"
"47.","ALGERIA","1,517.48","4,961.69","6,479.17","-3,444.21"
"48.","LIBYA","545.17","5,010.67","5,555.84","-4,465.49"
"49.","UKRAINE","1,604.80","3,563.47","5,168.27","-1,958.66"
"50.","ANGOLA","1,060.28","4,096.09","5,156.36","-3,035.81"
"51.","ARGENTINA","1,165.69","3,645.30","4,811.00","-2,479.61"
"52.","FINLAND","964.19","3,730.01","4,694.21","-2,765.82"
"53.","MAURITIUS","4,372.46","40.56","4,413.02","4,331.90"
"54.","BAHARAIN IS","1,013.34","3,338.82","4,352.15","-2,325.48"
"55.","JORDAN","1,438.02","2,757.38","4,195.40","-1,319.36"
"56.","KOREA DP RP","3,424.21","648.52","4,072.73","2,775.68"
"57.","MYANMAR","746.19","3,259.28","4,005.48","-2,513.09"
"58.","DENMARK","1,996.51","1,868.86","3,865.38","127.65"
"59.","GHANA","3,249.62","565.54","3,815.16","2,684.07"
"60.","COLOMBIA","3,049.08","337.57","3,386.64","2,711.51"
"61.","SUDAN","1,641.73","1,737.22","3,378.95","-95.49"
"62.","GUINEA","525.46","2,819.52","3,344.98","-2,294.06"
"63.","PHILIPPINES","2,490.73","823.88","3,314.61","1,666.86"
"64.","AUSTRIA","737.25","2,357.36","3,094.61","-1,620.10"
"65.","TANZANIA REP","2,364.55","662.21","3,026.76","1,702.33"
"66.","MOROCCO","837.45","2,007.47","2,844.93","-1,170.02"
"67.","SYRIA","2,709.11","81.56","2,790.67","2,627.55"
"68.","ROMANIA","1,059.96","1,681.23","2,741.19","-621.27"
"69.","GREECE","2,136.60","510.30","2,646.90","1,626.30"
"70.","POLAND","1,799.61","761.80","2,561.41","1,037.82"
"71.","CZECH REPUBLIC","725.81","1,798.93","2,524.74","-1,073.12"
"72.","IRELAND","1,264.15","1,045.51","2,309.65","218.64"
"73.","VENEZUELA","577.82","1,597.95","2,175.77","-1,020.12"
"74.","PORTUGAL","1,991.56","143.73","2,135.29","1,847.83"
"75.","NEW ZEALAND","638.19","1,353.06","1,991.25","-714.87"
"76.","MOZAMBIQUE","1,794.89","190.79","1,985.68","1,604.10"
"77.","DJIBOUTI","1,842.76","18.31","1,861.07","1,824.45"
"78.","COTE D' IVOIRE","1,041.43","802.18","1,843.61","239.25"
"79.","PERU","1,154.87","632.70","1,787.57","522.18"
"80.","AFGHANISTAN TIS","1,001.92","439.76","1,441.68","562.16"
"81.","SENEGAL","796.90","603.76","1,400.66","193.14"
"82.","BENIN","1,108.43","289.88","1,398.31","818.55"
"83.","HUNGARY","924.66","456.00","1,380.67","468.66"
"84.","PANAMA REPUBLIC","275.43","1,005.70","1,281.13","-730.28"
"85.","TRINIDAD","547.64","701.64","1,249.28","-154.01"
"86.","TOGO","923.33","245.10","1,168.43","678.24"
"87.","BHUTAN","348.86","782.60","1,131.46","-433.74"
"88.","TUNISIA","499.93","628.46","1,128.38","-128.53"
"89.","ECUADOR","222.93","872.31","1,095.24","-649.38"
"90.","LIBERIA","92.42","964.88","1,057.30","-872.46"
"91.","CONGO P REP","608.03","419.68","1,027.71","188.35"
"92.","BRUNEI","42.07","908.69","950.75","-866.62"
"93.","ETHIOPIA","795.80","54.82","850.62","740.97"
"94.","PAPUA N GNA","59.31","781.55","840.86","-722.24"
"95.","ZAMBIA","532.25","301.17","833.42","231.08"
"96.","AZERBAIJAN","103.71","695.11","798.81","-591.40"
"97.","CYPRUS","192.79","585.30","778.08","-392.51"
"98.","BULGARIA","286.91","481.64","768.55","-194.73"
"99.","KAZAKHSTAN","450.34","309.15","759.50","141.19"
"100.","SLOVENIA","480.81","231.85","712.66","248.96"
"101.","EQUTL GUINEA","44.45","660.50","704.95","-616.05"
"102.","UGANDA","618.58","60.87","679.45","557.71"
"103.","CAYMAN IS","2.58","650.58","653.17","-648.00"
"104.","BELARUS","85.27","504.10","589.37","-418.84"
"105.","GABON","104.05","485.21","589.26","-381.15"
"106.","SOMALIA","488.93","31.12","520.05","457.80"
"107.","COSTA RICA","127.43","355.85","483.28","-228.41"
"108.","ERITREA","445.31","6.01","451.32","439.31"
"109.","LEBANON","388.69","37.91","426.60","350.78"
"110.","GEORGIA","374.05","43.05","417.10","331.00"
"111.","LATVIA","239.21","165.75","404.96","73.45"
"112.","HONDURAS","383.22","8.58","391.80","374.64"
"113.","MALDIVES","360.55","16.70","377.25","343.85"
"114.","SLOVAK REP","192.06","178.86","370.92","13.19"
"115.","CAMEROON","292.32","75.72","368.04","216.60"
"116.","CROATIA","291.56","74.31","365.87","217.25"
"117.","ESTONIA","280.90","43.28","324.18","237.62"
"118.","SIERRA LEONE","121.22","201.83","323.05","-80.61"
"119.","MALAWI","258.48","62.18","320.66","196.30"
"120.","GUATEMALA","300.41","14.34","314.75","286.07"
"121.","MADAGASCAR","230.13","67.33","297.46","162.80"
"122.","SEYCHELLES","288.89","3.79","292.68","285.09"
"123.","LITHUANIA","237.79","39.01","276.80","198.78"
"124.","GUINEA BISSAU","17.97","257.06","275.03","-239.10"
"125.","URUGUAY","204.42","53.30","257.72","151.11"
"126.","NAMIBIA","165.19","84.42","249.61","80.78"
"127.","UZBEKISTAN","162.24","64.71","226.95","97.53"
"128.","CAMBODIA","215.10","11.55","226.66","203.55"
"129.","ZIMBABWE","128.41","89.51","217.92","38.91"
"130.","NICARAGUA","215.17","1.54","216.71","213.64"
"131.","BURKINA FASO","130.06","77.94","208.00","52.13"
"132.","FIJI IS","194.27","1.04","195.30","193.23"
"133.","NIGER","191.04","2.69","193.74","188.35"
"134.","JAMAICA","99.32","93.27","192.59","6.04"
"135.","SWAZILAND","41.65","149.58","191.23","-107.94"
"136.","LUXEMBOURG","46.94","144.21","191.15","-97.27"
"137.","PARAGUAY","187.28","1.83","189.11","185.45"
"138.","REUNION","134.22","50.26","184.48","83.96"
"139.","GAMBIA","121.85","60.80","182.64","61.05"
"140.","DOMINIC REP","171.11","11.35","182.46","159.76"
"141.","TURKMENISTAN","145.18","34.54","179.72","110.63"
"142.","PUERTO RICO","141.86","35.09","176.95","106.77"
"143.","MALTA","138.62","31.44","170.06","107.17"
"144.","ST VINCENT","1.89","144.69","146.58","-142.80"
"145.","MALI","129.83","16.11","145.94","113.72"
"146.","SOLOMON IS","112.24","26.46","138.70","85.78"
"147.","CUBA","77.02","57.35","134.38","19.67"
"148.","KYRGHYZSTAN","127.06","3.64","130.71","123.42"
"149.","MAURITANIA","115.89","4.74","120.62","111.15"
"150.","GUYANA","54.76","63.74","118.49","-8.98"
"151.","HAITI","107.47","7.91","115.37","99.56"
"152.","ARMENIA","79.89","15.15","95.04","64.73"
"153.","TAJIKISTAN","49.97","38.99","88.96","10.98"
"154.","BELIZE","24.67","54.09","78.76","-29.42"
"155.","EL SALVADOR","48.81","23.59","72.40","25.22"
"156.","CONGO D. REP.","16.86","55.47","72.33","-38.61"
"157.","BAHAMAS","70.68","0.98","71.67","69.70"
"158.","UNION OF SERBIA &amp; MONTENEGRO","53.72","17.08","70.79","36.64"
"159.","ICELAND","55.41","15.23","70.64","40.18"
"160.","BOSNIA-HRZGOVIN","20.24","49.23","69.47","-28.98"
"161.","BOTSWANA","68.14","0.00","68.14","68.14"
"162.","MONGOLIA","30.51","37.43","67.94","-6.92"
"163.","CHAD","52.68","3.95","56.62","48.73"
"164.","RWANDA","52.00","2.67","54.67","49.32"
"165.","NEW CALEDONIA","9.00","40.94","49.94","-31.95"
"166.","SURINAME","45.30","3.44","48.74","41.87"
"167.","COMOROS","39.18","8.34","47.52","30.84"
"168.","NETHERLANDANTIL","40.85","5.05","45.90","35.80"
"169.","BOLIVIA","30.64","14.27","44.91","16.36"
"170.","BURUNDI","32.38","7.43","39.81","24.95"
"171.","MACEDONIA","33.46","1.12","34.58","32.34"
"172.","TUVALU","26.25","6.39","32.64","19.86"
"173.","MOLDOVA","29.81","1.58","31.39","28.23"
"174.","ALBANIA","28.04","2.25","30.29","25.80"
"175.","ST PIERRE","22.04","0.12","22.16","21.93"
"176.","MACAO","17.98","1.52","19.50","16.45"
"177.","ST LUCIA","2.18","15.41","17.59","-13.23"
"178.","FR GUIANA","8.90","7.70","16.60","1.20"
"179.","DOMINICA","11.84","4.25","16.10","7.59"
"180.","LAO PD RP","15.43","0.46","15.88","14.97"
"181.","LIECHTENSTEIN","0.71","14.95","15.66","-14.24"
"182.","VIRGIN IS US","4.56","8.81","13.37","-4.25"
"183.","VANUATU REP","8.69","4.18","12.87","4.51"
"184.","CHRISTMAS IS.","9.26","2.84","12.10","6.42"
"185.","BARBADOS","10.14","0.13","10.27","10.01"
"186.","C AFRI REP","5.25","4.62","9.87","0.64"
"187.","FR POLYNESIA","8.26","0.09","8.35","8.17"
"188.","MARTINIQUE","7.98","0.02","8.00","7.95"
"189.","ANTIGUA","7.48","0.26","7.74","7.22"
"190.","GUADELOUPE","6.25","0.80","7.05","5.46"
"191.","BERMUDA","5.04","1.55","6.59","3.49"
"192.","ST HELENA","6.54","0.02","6.56","6.52"
"193.","GIBRALTAR","5.19","0.98","6.17","4.20"
"194.","SAO TOME","5.97","0.02","5.98","5.95"
"195.","MONACO","1.96","3.85","5.81","-1.89"
"196.","AMERI SAMOA","0.81","4.67","5.48","-3.87"
"197.","GRENADA","5.02","0.07","5.10","4.95"
"198.","TURKS C IS","3.35","1.63","4.99","1.72"
"199.","GUAM","2.34","1.43","3.77","0.91"
"200.","NORFOLK IS","1.95","1.67","3.62","0.29"
"201.","PANAMA C Z","2.67","0.14","2.80","2.53"
"202.","ST KITT N A","2.16","0.36","2.52","1.81"
"203.","BR VIRGN IS","1.72","0.71","2.43","1.01"
"204.","NAURU RP","0.30","1.63","1.93","-1.33"
"205.","N. MARIANA IS.","0.35","1.52","1.87","-1.17"
"206.","TIMOR LESTE","1.62","0.20","1.82","1.42"
"207.","ANTARTICA","1.68","0.05","1.74","1.63"
"208.","SAMOA","1.72","0.02","1.74","1.70"
"209.","CAPE VERDE IS","1.70","0.01","1.71","1.69"
"210.","FAROE IS.","0.97","0.71","1.68","0.26"
"211.","TONGA","1.36","0.17","1.52","1.19"
"212.","KIRIBATI REP","0.72","0.01","0.72","0.71"
"213.","MONTSERRAT","0.29","0.42","0.71","-0.13"
"214.","PALAU","0.65","0.05","0.70","0.61"
"215.","MARSHALL ISLAND","0.36","0.27","0.63","0.09"
"216.","ANDORRA","0.53","0.04","0.57","0.49"
"217.","TOKELAU IS","0.18","0.31","0.49","-0.12"
"218.","COCOS IS","0.35","0.06","0.41","0.28"
"219.","MICRONESIA","0.20","0.06","0.26","0.14"
"220.","WALLIS F IS","0.19","0.06","0.25","0.13"
"221.","FALKLAND IS","0.24","0.01","0.25","0.23"
"222.","GREENLAND","0.24","0.00","0.24","0.24"
"223.","NIUE IS","0.03","0.16","0.19","-0.13"
"224.","PITCAIRN IS.","0.14","0.02","0.16","0.12"
"225.","SAHARWI A.DM RP","0.03","","",""
"226.","NEUTRAL ZONE","101.99","","",""
"227.","FR S ANT TR","0.04","","",""
"228.","HEARD MACDONALD","0.05","","",""
"229.","LESOTHO","34.32","","",""
"230.","COOK IS","0.50","","",""
"231.","CANARY IS","0.17","","",""
"232.","CHANNEL IS","0.87","","",""
"233.","ANGUILLA","0.70","","",""
"234.","ARUBA","2.71","","",""
"","Total of Top  countries","655,863.51","1,012,311.69","1,668,033.82","-356,448.18"
"","India's Total","655,863.51","1,012,311.69","1,668,033.82","-356,448.18"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
