Rank,Country,Export,Import,Total Trade,Trade Balance
"179.","KIRIBATI REP","3.40","0.04","3.43","3.36"
"180.","DOMINICA","2.83","0.38","3.21","2.46"
"181.","GUAM","2.71","0.19","2.91","2.52"
"182.","C AFRI REP","2.40","0.45","2.84","1.95"
"183.","BARBADOS","2.65","0.15","2.80","2.50"
"184.","LAO PD RP","2.39","0.35","2.74","2.03"
"185.","ST VINCENT","0.34","2.35","2.69","-2.01"
"186.","ANTIGUA","1.40","1.14","2.54","0.26"
"187.","SOLOMON IS","0.30","1.97","2.26","-1.67"
"188.","MARTINIQUE","2.11","0.00","2.11","2.11"
"189.","FR POLYNESIA","2.06","0.03","2.09","2.03"
"190.","ST HELENA","1.66","0.23","1.88","1.43"
"191.","GUADELOUPE","1.71","0.16","1.87","1.55"
"192.","MACAO","1.62","0.20","1.82","1.42"
"193.","VIRGIN IS US","1.58","0.09","1.67","1.50"
"194.","ARUBA","1.46","0.04","1.50","1.42"
"195.","SAMOA","0.21","1.10","1.31","-0.89"
"196.","BERMUDA","0.74","0.54","1.28","0.20"
"197.","TIMOR LESTE","0.53","0.58","1.11","-0.05"
"198.","LIECHTENSTEIN","0.70","0.38","1.08","0.31"
"199.","MONACO","0.84","0.17","1.01","0.66"
"200.","TURKS C IS","0.53","0.33","0.85","0.20"
"201.","GRENADA","0.78","0.06","0.84","0.71"
"202.","NAURU RP","0.02","0.75","0.77","-0.73"
"203.","ST LUCIA","0.66","0.00","0.66","0.65"
"204.","TONGA","0.50","0.16","0.66","0.34"
"205.","WALLIS F IS","0.61","0.04","0.65","0.57"
"206.","NORFOLK IS","0.54","0.02","0.56","0.53"
"207.","CAPE VERDE IS","0.21","0.20","0.41","0.01"
"208.","TOKELAU IS","0.15","0.25","0.40","-0.10"
"209.","NIUE IS","0.11","0.29","0.40","-0.18"
"210.","ST KITT N A","0.38","0.00","0.39","0.38"
"211.","FAROE IS.","0.33","0.03","0.36","0.30"
"212.","FALKLAND IS","0.26","0.01","0.27","0.24"
"213.","FR GUIANA","0.08","0.16","0.24","-0.08"
"214.","MONTSERRAT","0.16","0.05","0.20","0.11"
"215.","ANDORRA","0.13","0.03","0.16","0.10"
"216.","HEARD MACDONALD","0.01","0.11","0.12","-0.10"
"217.","FR S ANT TR","0.08","0.00","0.08","0.08"
"218.","PITCAIRN IS.","0.07","0.01","0.07","0.06"
"219.","MICRONESIA","0.03","0.02","0.05","0.01"
"220.","GREENLAND","0.00","0.05","0.05","-0.05"
"221.","COOK IS","0.00","0.03","0.03","-0.02"
"222.","COCOS IS","0.25","","",""
"223.","CHANNEL IS","0.36","","",""
"224.","ANGUILLA","0.87","","",""
"225.","CANARY IS","0.08","","",""
"226.","LESOTHO","5.49","","",""
"227.","N. MARIANA IS.","0.02","","",""
"228.","PANAMA C Z","0.50","","",""
"229.","PALAU","0.16","","",""
"230.","SAO TOME","0.88","","",""
"231.","TUVALU","0.10","","",""
"","Total of Top  countries","126,414.04","185,735.23","312,140.55","-59,321.19"
"","India's Total","126,414.04","185,735.23","312,140.55","-59,321.19"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
